California,OAK5,SC,"38811 Cherry Street, Newark, CA 94560","38811 Cherry St, Newark, CA, USA",37.51982,-122.01448,success
California,XUSD,FC,"1909 Zephyr Street, Stockton, CA 95206","1909 Zephyr St, Stockton, CA, USA",37.918005,-121.251009,success
California,LGB3,FC,"4590 Goodman Way, Building 1, Eastvale, CA 91752-5088","Eastvale, CA, USA",33.957534,-117.585833,doubt
California,LGB4,FC,"27517 Pioneer Ave, Redlands, CA 92374","27517 Pioneer Ave, Redlands, CA, USA",34.079261,-117.202652,success
California,LGB6,FC,"20901 Krameria Ave, Riverside, CA 92518-1513","Riverside, CA, USA",33.949274,-117.36368,doubt
California,SMF1,FC,"4900 W Elkhorn Blvd, Metro Air Park, Sacramento, CA 95835-9505","Sacramento, CA, USA",38.57873,-121.466786,doubt
California,SNA7,FC,"555 East Orange Show Rd. San Bernardino, CA 92408-2453","East Orange Show Road, San Bernardino, CA, USA",34.079657,-117.267013,doubt
California,SNA8,FC,"555 East Orange Show Rd. San Bernardino, CA 92408-2453","East Orange Show Road, San Bernardino, CA, USA",34.079657,-117.267013,doubt
California,ONT2,FC,"E Central Avenue, Southgate Building 3, San Bernardino, CA 92408-0123","San Bernardino, CA, USA",34.136809,-117.29278,doubt
California,OAK6,FC,"38811 Cherry Street, Newark, California, 94560-4939","38811 Cherry St, Newark, CA, USA",37.51982,-122.01448,success
California,ONT8,FC,"24300 Nandina Ave., Moreno Valley, California, 92551-9534","Nandina Avenue, Moreno Valley, CA, USA",33.866514,-117.234937,doubt
California,LGB8,FC,"1568 N Linden Ave, Rialto, CA 92376","North Linden Avenue, Rialto, CA, USA",34.146074,-117.401017,doubt
California,FBA,Prep Service,"Lincoln, California","Lincoln, CA, USA",38.872059,-121.291686,success
California,FBA,Prep Service,"Los Angeles, California","Los Angeles, CA, USA",34.05513,-118.25703,success
California,FBA,Prep Service,"Whittier, California","Whittier, CA, USA",34.019023,-118.16576,success
California,FBA,Prep Service,"Vernon, California","Vernon, CA, USA",34.003516,-118.216848,success
California,FBA,Prep Service,"Oceanside, California","Oceanside, CA, USA",33.224992,-117.308423,success
California,FBA,Prep Service,"Los Angeles, California","Los Angeles, CA, USA",34.05513,-118.25703,success
Colorado,DEN5,SC,"19799 E 36th Dr, Aurora, CO 80011","19799 E 36th Dr, Aurora District, CO, USA",39.767183,-104.75573,success
Colorado,DEN2,FC,"24006 East 19th Avenue, Aurora, CO 80019-3705","E 19th Ave, Aurora District, CO, USA",39.744423,-104.725466,doubt
Colorado,DEN6,"480 E 55th Ave, Denver, CO 80216",,"801 Day Hill Rd, Windsor, CT, USA",41.873602,-72.707537,success
Connecticut,BDL1,FC,"801 Day Hill Road Windsor, CT 06095","Wallingford Center, CT, USA",41.44425,-72.822296,doubt
Connecticut,BDL5,SC,"29 Research Parkway, Wallingford, CT 06492","Washington Avenue, North Haven, CT, USA",41.389754,-72.860251,doubt
Connecticut,BDL2,FC,"409 Washington Ave, North Haven, CT 06473","1 Centerpoint Blvd, New Castle, DE, USA",39.663984,-75.590233,success
Connecticut,Featured Prep Service,"Berlin, Connecticut",,"1600 Johnson Way, New Castle, DE, USA",39.659033,-75.589683,success
Delaware,PHL1,FC,"1 Centerpoint Boulevard, New Castle, DE 19720","560 Merrimac Ave, Middletown, DE, USA",39.438652,-75.73318,success
Delaware,PHL3,FC,"1600 Johnson Way, New Castle, DE 19720","727 N Broad St, Middletown, DE, USA",39.459351,-75.717506,success
Delaware,PHL7,FC,"560 Merrimac Avenue, Middletown, DE 19709-4652","Wilmington, DE, USA",39.72266,-75.512825,success
Delaware,PHL8,FC,"727 N. Broad Street, Middletown, DE 19709-1166","Wilmington, DE, USA",39.72266,-75.512825,success
Delaware,FBA,Prep Service,"Wilmington, Delaware","Bear, DE, USA",39.618872,-75.68274,success
Delaware,FBA,Prep Service,"Wilmington, Delaware","351 30th St Ne, Ruskin, FL, USA",27.720382,-82.392897,success
Delaware,FBA,Prep Service,"Bear, Delaware","1760 County Line Rd, Lakeland, FL, USA",28.022045,-82.054363,success
Florida,TPA1,FC,"351 30th Street NE, Ruskin, FL 33570","1760 County Line Rd, Lakeland, FL, USA",28.022045,-82.054363,success
Florida,TPA2,FC,"1760 County Line Road, Lakeland, FL 33811","Doral, FL, USA",25.80406,-80.347207,doubt
Florida,LAL1,FC,"1760 County Line Road, Lakeland, FL 33811","Davenport, FL, USA",28.15938,-81.608924,doubt
Florida,MIA1/5,SC,"1900 NW 132nd Place, Doral, FL, 33182","Pecan Park Road, Jacksonville, FL, USA",30.51777,-81.624016,doubt
Florida,MCO1/5,SC,"205 Deen Still Road, Davenport, FL 33897","Jacksonville, FL, USA",30.369914,-81.660992,doubt
Florida,JAX2,FC,"12900 Pecan Park Rd., Jacksonville, FL 32218-2432","4948 Bulls Bay Hwy, Jacksonville, FL, USA",30.383944,-81.791777,success
Florida,JAX3,FC,"13333 103rd St. Cecil Commerce Center, Jacksonville, FL 32221-8686","Sunrise, FL, USA",26.168643,-80.281298,success
Florida,JAX5,SC,"4948 Bulls Bay Hwy, Jacksonville, FL 32219-3235","Atlanta, GA, USA",33.769805,-84.414581,doubt
Florida,FBA,Prep Service,"Sunrise, Florida","Thornton Road, Lithia Springs, GA, USA",33.773095,-84.603554,doubt
Georgia,ATL6,SC,"4200 North Commerce, Atlanta, GA 30344-5707","Shannon Parkway, Union City, GA, USA",33.57665,-84.538816,doubt
Georgia,ATL8,SC,"2201 Thornton Rd., Lithia Springs, GA 30122","Broadway Avenue, Braselton, GA, USA",34.10524,-83.776661,doubt
Georgia,ATL7,FC,"6855 Shannon Pkwy, Union City, GA 30291-2091","Jefferson, GA, USA",34.11912,-83.602371,doubt
Georgia,MGE1,FC,"650 Broadway Ave, Braselton, GA 30517-3002","401 E Laraway Rd, Joliet, IL, USA",41.483988,-88.070248,success
Georgia,MGE3,FC,"808 Hog Mountain Rd., Building F, Jefferson, GA, 30549","201 Emerald Dr, Joliet, IL, USA",41.486207,-88.075339,success
Illinois,MDW2,FC,"401 E Laraway Road, Joliet, Illinois 60433","Romeoville, IL, USA",41.656289,-88.081319,doubt
Illinois,MDW4,FC,"201 Emerald Drive, Joliet, IL 60433","Edwardsville, IL, USA",38.788809,-89.9834,doubt
Illinois,MDW6,FC,"1125 Remington Blvd, Romeoville, IL 60446","Edwardsville, IL, USA",38.788809,-89.9834,doubt
Illinois,STL4,FC,"3050 Gateway Commerce Center Drive South, Edwardsville, IL 62025","Edwardsville, IL, USA",38.788809,-89.9834,doubt
Illinois,STL6,FC,"3931 Lakeview Corporate Drive, Edwardsville, IL 62025","West Monee Manhattan Road, Monee, IL, USA",41.426787,-87.77973,doubt
Illinois,STL7,FC,"3931 Lakeview Corporate Drive, Edwardsville, IL 62025","Waukegan, IL, USA",42.3657,-87.850166,doubt
Illinois,MDW7,FC,"6521 W Monee Manhattan Road, Monee, IL 60449","2865 Duke Pkwy, Aurora, IL, USA",41.815017,-88.212761,success
Illinois,MDW8,FC,"1750 Bridge Dr., Waukegan, IL 60085-3004","Romeoville, IL, USA",41.656289,-88.081319,doubt
Illinois,MDW9,FC,"2865 Duke Parkway, Aurora, IL 60502-9551","Whitestown, IN, USA",39.971136,-86.360125,doubt
Illinois,MDW5,FC,"1125 W Remington Blvd, Romeoville, IL 60556","4255 Anson Boulevard, Whitestown, IN, USA",39.979785,-86.380482,success
Indiana,XUSE,FC,"5100 S Indianapolis Road, Whitestown, IN 46075","Plainfield, IN, USA",39.690597,-86.37166,doubt
Indiana,IND1,FC,"4255 Anson Boulevard, Whitestown, IN 46075","Plainfield, IN, USA",39.690597,-86.37166,doubt
Indiana,IND2,FC,"715 Airtech Parkway, Plainfield, IN 46168","710 S Girls School Rd, Indianapolis, IN, USA",39.755392,-86.29286,success
Indiana,IND3,FC,"717 Airtech Parkway, Plainfield, IN 46168","Plainfield, IN, USA",39.690597,-86.37166,doubt
Indiana,IND4,FC,"710 South Girls School Road, Indianapolis, IN 46214","Jeffersonville, IN, USA",38.312518,-85.739707,doubt
Indiana,IND5,FC,"800 S Perry Road, Plainfield, IN 46168","Indianapolis, IN, USA",39.785871,-86.143415,doubt
Indiana,IND6,FC,"1453 10th Street, Jeffersonville, IN 47130","900 Patrol Rd, Jeffersonville, IN, USA",38.3789,-85.687152,success
Indiana,IND7,FC,"9101 Orly Dr, Indianapolis, IN 46241","FBA Transportbeton, Germany",51.16247,12.782082,doubt
Indiana,SDF8,FC,"900 Patrol Road, Jeffersonville, IN 47130","Lenexa, KS, USA",38.963355,-94.802168,doubt
Indiana,FBA,Prep Service,FBA,"Waverly Road, Edgerton, KS, USA",38.785062,-94.945806,doubt
Kansas,MCI1,FC,"113th Street and Renner Boulevard, Lenexa, KS, 66219","16851 W 113th St, Lenexa, KS, USA",38.921255,-94.782512,success
Kansas,MKC4,FC,"19645 Waverly Road, Edgerton, KS 66021-9588","Riverview Avenue, Kansas City, KS, USA",39.105472,-94.623254,doubt
Kansas,MCI5,SC,"16851 W 113th Street, Lenexa, KS 66219","Coffeyville, KS, USA",37.035289,-95.621564,doubt
Kansas,MKC6,FC,"6925 Riverview Ave., Kansas City, KS 66102","South Columbia Avenue, Campbellsville, KY, USA",37.334053,-85.34644,doubt
Kansas,TUL1,FC,"2654 N US Highway 169 Coffeyville, KS 67337","4360 Robards Ln, Louisville Metro, KY, USA",38.195148,-85.692734,success
Kentucky,SDF1,FC,"1105 S Columbia Avenue, Campbellsville, KY 42718","Hebron, KY, USA",39.063579,-84.708513,doubt
Kentucky,SDF2,FC,"4360 Robards Lane, Louisville, KY 40218","Hebron, KY, USA",39.063579,-84.708513,doubt
Kentucky,CVG1,FC,"1155 Worldwide Blvd. Hebron, KY 41048","Langley Drive, Hebron, KY, USA",39.060703,-84.702335,doubt
Kentucky,CVG2,FC,"1600 Worldwide Blvd. Hebron, KY 41048","2285 Litton Lane, Hebron, KY, USA",39.075057,-84.718304,doubt
Kentucky,CVG3,FC,"3680 Langley Drive, Hebron, KY 41048","Lexington, KY, USA",38.050015,-84.500021,doubt
Kentucky,CVG5/7,SC,"Hebron Building 2, 2285 Litton Lane, Hebron, KY 41048-8435","Lexington, KY, USA",38.050015,-84.500021,doubt
Kentucky,LEX1,FC,"1850 Mercer Road, Lexington, KY 40511","Kentucky, USA",37.696825,-84.924095,doubt
Kentucky,LEX2,FC,"172 Trade Street, Lexington, Kentucky 40511","Shepherdsville, KY, USA",37.984308,-85.710861,doubt
Kentucky,SDF4,FC,"376 Zappos.com Boulevard, Shepherdesville, KY 40165","Shepherdsville, KY, USA",37.984308,-85.710861,doubt
Kentucky,SDF6,FC,"271 Omega Parkway, Shepherdsville, KY 40165","Shepherdsville, KY, USA",37.984308,-85.710861,doubt
Kentucky,SDF7,FC,"300 Omicron Court, Shepherdsville, KY 40165","2010 Broening Highway, Baltimore, MD, USA",39.267234,-76.545867,success
Kentucky,SDF9,FC,"100 W. Thomas P. Echols Lane, Shepherdsville, KY 40165","Holabird Avenue, Baltimore, MD, USA",39.271711,-76.553863,doubt
Maryland,BWI1,FC,"2010 Broening Highway, Baltimore, MD 21224","5501 Holabird Avenue, Baltimore, MD, USA",39.270357,-76.548176,success
Maryland,BWI2,FC,"5001 Holabird Avenue, Baltimore, MD 21224","North East, MD, USA",39.598114,-75.943652,doubt
Maryland,BWI5,SC,"5501 Holabird Avenue, Baltimore, MD 21224","Stoughton, MA, USA",42.116799,-71.101868,doubt
Maryland,MDT2,FC,"600 Principio Parkway West, North East, MD 21901-2914","1180 Innovation Way, Fall River, MA, USA",41.761721,-71.099637,success
Massachusetts,BOS5,SC,"1000 Tech Center Drive, Stoughton, MA 02072","19991 Brownstown Center Dr, Brownstown, MI, USA",42.159635,-83.238271,success
Massachusetts,BOS7,FC,"1180 Innovation Way, Fall River, MA 02722","Amrhein Road, Livonia, MI, USA",42.374554,-83.416409,doubt
Michigan,DTW5,SC,"19991 Brownstown Center Dr, Brownstown Charter Twp, MI 48183","Amrhein Road, Livonia, MI, USA",42.374554,-83.416409,doubt
Michigan,DTW1,FC,"39000 Amrhein Rd., Livonia, MI 48150-1043","Oxford, MI, USA",42.840352,-83.277198,success
Michigan,DET1,FC,"39000 Amrhein Rd, Livonia, MI 48150","Lapeer, MI, USA",43.046288,-83.328348,success
Michigan,FBA,Prep Service,"Oxford, Michigan","2601 4 Avenue East, Shakopee, MN, USA",44.797549,-93.487895,success
Michigan,FBA,Prep Service,"Lapeer, Michigan","5825 11 Avenue East, Shakopee, MN, USA",44.787936,-93.44488,success
Minnesota,MSP1,FC,"2601 4th Avenue East, Shakopee, MN 55379","Brooklyn Park, MN, USA",45.119515,-93.350514,success
Minnesota,MSP5,SC,"5825 11th Avenue East, Shakopee, MN 55379","8000 N Virginia St, Reno, NV, USA",39.603302,-119.847666,success
Minnesota,FBA,Prep Service,"Brooklyn Park, Minnesota","Las Vegas, NV, USA",36.190364,-115.279104,doubt
Nevada,RNO4,FC,"8000 North Virginia Street, Reno, NV 89506","4550 Nexus Way, North Las Vegas, NV, USA",36.266975,-115.074195,success
Nevada,LAS2,FC,"3837 Bay Lake Trail, Suite 113, Las Vegas, NV 89193-0001","1600 E Newlands Dr, Fernley, NV, USA",39.610378,-119.212544,success
Nevada,LAS6,FC,"4550 Nexus Way, North Las Vegas, NV 89115","8000 N Virginia St, Reno, NV, USA",39.603302,-119.847666,success
Nevada,RNO1,FC,"1600 East Newlands Dr. Fernley, NV 89408","10 State St, Nashua, NH, USA",42.791974,-71.529443,success
Nevada,RNO2,FC,"8000 North Virginia Street Reno, Reno, NV 85906","Claremont, NH, USA",43.379136,-72.336838,success
New Hampshire,BOS1,FC,"10 State Street, Nashua, NH 03063","Center Square Road, Beckett, NJ, USA",39.752777,-75.353617,doubt
New Hampshire,FBA,Prep Service,Claremont. New Hampshire,"50 New Canton Way, Robbinsville, NJ, USA",40.19533,-74.564724,success
New Jersey,ACY5,SC,"2277 Center Square Road, Swedesboro, Logan Township, NJ 08085","301 Blair Road, Avenel, NJ, USA",40.581783,-74.254294,success
New Jersey,EWR4,FC,"50 New Canton Way, Robbinsville, NJ 08691","275 Omar Avenue, Avenel, NJ, USA",40.58474,-74.257335,success
New Jersey,EWR5,SC,"301 Blair Road #100, Avenel, NJ 07001","275 Omar Avenue, Avenel, NJ, USA",40.58474,-74.257335,success
New Jersey,EWR6,FC,"275 Omar Avenue, Avenel, NJ 07001","8003 Industrial Avenue, Carteret, NJ, USA",40.596692,-74.226742,success
New Jersey,EWR7,FC,"275 Omar Avenue, Avenel, NJ 07001","380 Middlesex Avenue, Carteret, NJ, USA",40.56422,-74.221064,success
New Jersey,EWR9,FC,"8003 Industrial Avenue, Carteret, NJ 07008","380 Middlesex Avenue, Carteret, NJ, USA",40.56422,-74.221064,success
New Jersey,LGA7,FC,"380 Middlesex Avenue, Carteret, NJ 07008","8003 Industrial Avenue, Carteret, NJ, USA",40.596692,-74.226742,success
New Jersey,LGA8,FC,"380 Middlesex Avenue, Carteret, NJ 07008","Edison, NJ, USA",40.504919,-74.367954,doubt
New Jersey,LGA6,FC,"8003 Industrial Ave. Carteret, NJ 07008-3529","Logan, NJ, USA",39.796279,-75.354443,doubt
New Jersey,LGA9,FC,"2170 State Route 27, Edison, NJ 08817-3332","Cranbury, NJ, USA",40.310416,-74.516972,doubt
New Jersey,TEB3,FC,"2651 Oldmans Creek Rd, Swedesboro, Logan Township, NJ 08085-4503","309 Cedar Lane, Mount Laurel, NJ, USA",39.987201,-74.858651,success
New Jersey,TEB6,FC,"22 Highstown-Cranbury Station Road, Cranbury Township, NJ 08512","Teterboro, NJ, USA",40.857497,-74.059819,doubt
New Jersey,ABE8,FC,"309 Cedar Lane, Florence Township, NJ 08518","West Orange, NJ, USA",40.788868,-74.262208,success
New Jersey,EWR8,FC,"698 US-46, Teterboro, NJ 07608","East Hanover, NJ, USA",40.819764,-74.364456,success
New Jersey,FBA,Prep Service,"West Orange, New Jersey","4201 Walden Ave, Lancaster, NY, USA",42.921329,-78.62462,success
New Jersey,FBA,Prep Service,"East Hanover, New Jersey","Newburgh, NY, USA",41.504619,-74.019963,success
New York,BUF5,SC,"4201 Walden Avenue, Lancaster, NY 14086","1745 Derita Road, Concord, NC, USA",35.391663,-80.718201,success
New York,FBA,Prep Service,"Newburgh, New York","1745 Derita Road, Concord, NC, USA",35.391663,-80.718201,success
North Carolina,CLT5,SC,"1745 Derita Road, Concord, NC 28027","T.W. Alexander Drive, Durham, NC, USA",35.921852,-78.840123,doubt
North Carolina,CLT1,SC,"1745 Derita Rd., Concord, NC 28027-3353","Old Dowd Road, Charlotte, NC, USA",35.228624,-80.946162,doubt
North Carolina,RDU5,SC,"1805 TW Alexander Drive, Durham, NC 27703","Newport, NC, USA",34.763682,-76.868674,success
North Carolina,CLT2,FC,"10240 Old Dowd Rd, Charlotte, NC 28214","Twinsburg, OH, USA",41.32929,-81.448546,doubt
North Carolina,FBA,Prep Service,"Newport, North Carolina","Etna, OH, USA",39.953793,-82.694786,doubt
Ohio,CLE5,SC,"8685 Independence Parkway, Twinsburg, OH 44087","Rohr Road, Groveport, OH, USA",39.842725,-82.927077,doubt
Ohio,CMH1,FC,"11903 National Road SW, Etna, OH 43062","Geneva, OH, USA",41.824509,-80.955199,success
Ohio,CMH2,FC,"2700 Rohr Road, Groveport, OH 43125","Dayton, OH, USA",39.760983,-84.198952,success
Ohio,FBA,Prep Service,"Geneva, Ohio","Cincinnati, OH, USA",39.14767,-84.543959,success
Ohio,FBA,Prep Service,"Dayton, Ohio","5647 Northeast Huffman Street, Hillsboro, OR, USA",45.558715,-122.919832,success
Ohio,FBA,Prep Service,"Cincinnati, Ohio",unnamed,failed,failed,failed
Oregon,PDX5,SC,"5647 NE Huffman St, Hillsboro, OR 97124","Eugene, OR, USA",44.046632,-123.088988,success
Oregon,FBA,Prep Service,unnamed,"Eugene, OR, USA",44.046632,-123.088988,success
Oregon,FBA,Prep Service,"Eugene, Oregon","Hillsboro, OR, USA",45.527845,-122.957482,success
Oregon,FBA,Prep Service,"Eugene, Oregon","Hazleton, PA, USA",40.94997,-75.970337,doubt
Oregon,FBA,Prep Service,"Hillsboro, Oregon","Pittston, PA, USA",41.337048,-75.785684,doubt
Pennsylvania,AVP1,FC,"550 Oak Ridge Road, Hazleton, PA 18202","Pittston, PA, USA",41.337048,-75.785684,doubt
Pennsylvania,AVP6,FC,"1 Commerce Road, Pittston, PA 18640","Breinigsville, PA, USA",40.537263,-75.629675,doubt
Pennsylvania,AVP8,FC,"250 Enterprise Way, Pittston, PA 18640","Breinigsville, PA, USA",40.537263,-75.629675,doubt
Pennsylvania,ABE2,FC,"705 Boulder Drive, Breinigsville, PA 18031","Easton, PA, USA",40.688529,-75.216985,doubt
Pennsylvania,ABE3,FC,"650 Boulder Drive, Breinigsville, PA 18031","Harrisburg, PA, USA",40.264214,-76.881183,doubt
Pennsylvania,ABE4,FC,"1610 Van Buren Rd., Easton, PA 18045-1707","Carlisle, PA, USA",40.19852,-77.197341,doubt
Pennsylvania,ABE5,FC,"6455 Allentown Boulevard, Harrisburg, PA 17112","Carlisle, PA, USA",40.19852,-77.197341,doubt
Pennsylvania,MDT1,FC,"2 Ames Drive, Carlisle, PA 17015","Lewisberry, PA, USA",40.135515,-76.861225,doubt
Pennsylvania,PHL4,FC,"21 Roadway Drive, Carlisle, PA 17015","Allen Road, Carlisle, PA, USA",40.193393,-77.241056,doubt
Pennsylvania,PHL5,FC,"500 McCarthy Drive, Lewisberry, PA 17339","2250 Roswell Dr, Pittsburgh, PA, USA",40.444708,-80.082824,success
Pennsylvania,PHL6,FC,"675 Allen Road, Carlisle, PA 17015","Logistics Drive, Carlisle, PA, USA",40.189848,-77.23608,doubt
Pennsylvania,PIT5,SC,"2250 Roswell Drive, Pittsburgh, PA 15205","Gouldsboro, PA, USA",41.243086,-75.443025,doubt
Pennsylvania,XUSC,FC,"40 Logistics Drive, Carlisle, PA 17013","Gouldsboro, PA, USA",41.243086,-75.443025,doubt
Pennsylvania,AVP2/3,FC,"298 1st Ave, Gouldsboro, PA 18424","Carlisle, PA, USA",40.19852,-77.197341,doubt
Pennsylvania,AVP3,FC,"298 1st Ave., Gouldsboro, PA 18424-9464","West Columbia, SC, USA",34.005042,-81.087214,doubt
Pennsylvania,PHL9,FC,"2 Ames Drive, Carlisle, PA 17015","Spartanburg, SC, USA",34.949568,-81.932304,doubt
Pennsylvania,PIT1,"2250 Roswell Drive, Pittsburgh, PA 15205",,"Central Pike, Lebanon, TN, USA",36.129055,-86.395405,doubt
South Carolina,CAE1,FC,"4400 12th Street Extension, West Columbia, SC 29172","Duke Drive, Lebanon, TN, USA",36.127317,-86.40504,doubt
South Carolina,GSP1,FC,"402 John Dodd Road, Spartanburg, SC 29303-6312","2020 Joe B Jackson Pkwy, Murfreesboro, TN, USA",35.778912,-86.364941,success
Tennessee,BNA1,FC,"14840 Central Pike, Lebanon, TN 37090","Airways Boulevard, Nashville, TN, USA",36.127476,-86.687849,doubt
Tennessee,BNA2,FC,"500 Duke Drive, Lebanon, TN 37090","7200 Discovery Dr, Chattanooga, TN, USA",35.068593,-85.142783,success
Tennessee,BNA3,FC,"2020 Joe B Jackson Parkway, Murfreesboro, TN 37127","Charleston, TN, USA",35.286309,-84.761248,doubt
Tennessee,BNA5,SC,"50 Airways Blvd, Nashville, TN 37217","Dallas, TX, USA",32.736212,-96.784359,doubt
Tennessee,CHA1,FC,"7200 Discovery Drive, Chattanooga, TN 37416","Dallas, TX, USA",32.736212,-96.784359,doubt
Tennessee,CHA2,FC,"225 Infinity Drive NW, Charleston, TN 37310","940 West Bethel Road, Coppell, TX, USA",32.95678,-97.017525,success
Texas,DFW1,FC,"2700 Regent Boulevard, DFW Airport, TX 75261","Westport Parkway, Fort Worth, TX, USA",32.972614,-97.320174,doubt
Texas,DFW8,SC,"2700 Regent Boulevard, DFW Airport, TX 75261","Heritage Parkway, Fort Worth, TX, USA",32.97961,-97.310353,doubt
Texas,DFW6,FC,"940 W Bethel Road, Coppell, TX 75019-4424","Heritage Parkway, Fort Worth, TX, USA",32.97961,-97.310353,doubt
Texas,DFW7,FC,"700 Westport Parkway, Fort Worth, TX 76177-4513","Schertz, TX, USA",29.559187,-98.261958,doubt
Texas,FTW3,FC,"15201 Heritage Parkway, Fort Worth, TX 76177-2517","1410 S Callaghan Rd, San Antonio, TX, USA",29.420988,-98.597887,success
Texas,FTW4,FC,"15201 Heritage Parkway, Fort Worth, TX 76177-2517","14900 Frye Road, Euless, TX, USA",32.818399,-97.042515,success
Texas,SAT1,FC,"6000 Enterprise Avenue, Schertz, TX 78154","8120 Humble Westfield Rd, Humble, TX, USA",29.999918,-95.302395,success
Texas,SAT5,SC,"1410 S. Callaghan Road, San Antonio, TX 78227","940 West Bethel Road, Coppell, TX, USA",32.95678,-97.017525,success
Texas,XUSB,FC,"14900 Frye Road, Fort Worth, TX 76155","West Sandy Lake Road, Coppell, TX, USA",32.973173,-97.017314,doubt
Texas,HOU1,SC,"8120 Humble Westfield Road, Humble, TX 77338","Dallas, TX, USA",32.736212,-96.784359,doubt
Texas,FTW2,FC,"940 W Bethel Rd, Coppell, TX 75019-4424","1401 E Mccarty Ln, San Marcos, TX, USA",29.836222,-97.962803,success
Texas,FTW7,FC,"944 W. Sandy Lake Rd, Coppell, TX 75019-3989","Ella Street, Houston, TX, USA",29.592795,-95.299023,doubt
Texas,FTW8,FC,"3351 Balmorhea Dr. Dallas, TX 75241-7304","Brookshire, TX, USA",29.784283,-95.952564,doubt
Texas,SAT2,FC,"1401 E McCarty Ln, San Marcos, TX 78666","Tyler, TX, USA",32.321898,-95.299952,success
Texas,HOU2,FC,"10550 Ella St., Houston, TX 77038-2324","Texas, USA",31.030974,-98.326329,doubt
Texas,HOU3,FC,"31555 Highway 90 E, Brookshire, TX 77423-2769","Austin, TX, USA",30.222346,-97.836521,success
Texas,FBA,Prep Service,"Tyler, Texas","Petersburg, VA, USA",37.206189,-77.392631,doubt
Texas,FBA,Prep Service,"Spicewood, Texas","Chester, VA, USA",37.354306,-77.43144,doubt
Texas,FBA,Prep Service,"Austin, Texas","Chester, VA, USA",37.354306,-77.43144,doubt
Virginia,RIC1,FC,"5000 Commerce Way, Petersburg, VA 23803","Sterling, VA, USA",39.004137,-77.403039,doubt
Virginia,RIC2,FC,"1901 Meadowville Technology Parkway, Chester, VA 23836","Business Boulevard, New Baltimore, VA, USA",38.766293,-77.703984,doubt
Virginia,RIC3,SC,"1901 Meadowville Technology Parkway, Chester, VA 23836","Ashland, VA, USA",37.75988,-77.471896,doubt
Virginia,BWI1,FC,"45121 Global Plaza, Sterling, VA 20166","Lorton, VA, USA",38.696736,-77.216385,success
Virginia,BWI4,FC,"165 Business Blvd, Clear Brook, VA 22624-1568","1800 140th Avenue East, Sumner, WA, USA",47.241038,-122.243438,success
Virginia,RIC5,SC,"11600 N Lakeridge Pkwy, Ashland, VA 23005","2700 Center Dr, Dupont, WA, USA",47.111583,-122.63888,success
Virginia,FBA,Prep Service,"Lorton, Virginia","21005 64th Ave S, Kent, WA, USA",47.414393,-122.25781,success
Washington,BFI1,FC,"1800 140th Avenue, E Sumner, WA","Building B, Kent, WA, USA",47.404501,-122.247729,success
Washington,BFI3,FC,"2700 Center Drive, Dupont, WA 98327","2646 Rainier Avenue South, Seattle, WA, USA",47.579613,-122.296958,success
