County FIPS,demand_covered,total_demand_of_county,hot_spot,county_name,state_name,priority,percentage_for_30,percentage_for_50,percentage_for_70
41001,1,1,0.006201935,Baker,OR,4.250806252,100,100,100
41003,10,10,0.010746564,Benton,OR,3.750550761,100,100,100
41005,30,30,0.007173824,Clackamas,OR,1.359439677,100,100,100
41007,14,14,0.034805091,Clatsop,OR,18.04643994,100,100,100
41009,1,1,0.001910074,Columbia,OR,0.768804676,100,100,100
41011,6,6,0.009304201,Coos,OR,6.913021229,100,100,100
41013,0,0,0,Crook,OR,0,100,100,100
41015,0,0,0,Curry,OR,0,100,100,100
41017,6,6,0.003035024,Deschutes,OR,0.496833458,100,100,100
41019,0,0,0,Douglas,OR,0,100,100,100
41021,0,0,0,Gilliam,OR,0,100,100,100
41023,0,0,0,Grant,OR,0,100,100,100
41025,1,1,0.013526309,Harney,OR,9.614500203,100,100,100
41027,4,4,0.017107176,Hood River,OR,9.331964759,100,100,100
41029,0,0,0,Jackson,OR,0,100,100,100
41031,8,8,0.032443832,Jefferson,OR,29.58228567,100,100,100
41033,2,2,0.002286054,Josephine,OR,1.498965561,100,100,100
41035,2,2,0.002930918,Klamath,OR,2.546381781,100,100,100
41037,0,0,0,Lake,OR,0,100,100,100
41039,5,5,0.001308671,Lane,OR,0.849327474,100,100,100
41041,1,1,0.002001521,Lincoln,OR,1.105239982,100,100,100
41043,10,10,0.007707188,Linn,OR,5.233180988,100,100,100
41045,3,3,0.009813222,Malheur,OR,9.778875405,100,100,100
41047,111,111,0.031913242,Marion,OR,27.23795203,100,100,100
41049,3,3,0.025855382,Morrow,OR,19.76126864,100,100,100
41051,108,108,0.013286503,Multnomah,OR,6.211439925,100,100,100
41053,23,23,0.026717779,Polk,OR,15.43486089,100,100,100
41055,0,0,0,Sherman,OR,0,100,100,100
41057,0,0,0,Tillamook,OR,0,100,100,100
41059,19,19,0.024374599,Umatilla,OR,23.61411161,100,100,100
41061,0,0,0,Union,OR,0,100,100,100
41063,0,0,0,Wallowa,OR,0,100,100,100
41065,2,2,0.00749569,Wasco,OR,6.288134323,100,100,100
41067,52,52,0.008643732,Washington,OR,2.760807989,100,100,100
41069,0,0,0,Wheeler,OR,0,100,100,100
41071,6,6,0.005602241,Yamhill,OR,3.701960784,100,100,100
42001,11,20,0.019415779,Adams,PA,4.112262035,55,90,100
42003,26,124,0.010196991,Allegheny,PA,2.555365961,20.96774194,79.83870968,100
42005,2,3,0.004634278,Armstrong,PA,1.146983857,66.66666667,100,100
42007,10,43,0.026230868,Beaver,PA,6.507878411,23.25581395,90.69767442,100
42009,3,4,0.008352823,Bedford,PA,2.279485466,75,100,100
42011,227,398,0.094500005,Berks,PA,58.23090293,57.03517588,93.96984925,100
42013,3,4,0.003283291,Blair,PA,1.307077954,75,100,100
42015,2,3,0.004973227,Bradford,PA,1.726207251,66.66666667,100,100
42017,171,613,0.097569516,Bucks,PA,8.108026804,27.89559543,68.84176183,100
42019,3,11,0.005855642,Butler,PA,0.462595753,27.27272727,72.72727273,100
42021,4,10,0.007680964,Cambria,PA,3.757527344,40,100,100
42023,0,1,0.02248707,Cameron,PA,6.759613222,0,100,100
42025,12,14,0.021812969,Carbon,PA,6.648593063,85.71428571,100,100
42027,6,13,0.008005666,Centre,PA,2.315238476,46.15384615,92.30769231,100
42029,80,290,0.055239253,Chester,PA,7.932356678,27.5862069,72.75862069,100
42031,1,1,0.002601592,Clarion,PA,1.241219626,100,100,100
42033,4,6,0.0075705,Clearfield,PA,4.583180872,66.66666667,100,100
42035,5,7,0.018119694,Clinton,PA,8.80617105,71.42857143,100,100
42037,11,25,0.038482852,Columbia,PA,10.65205344,44,100,100
42039,1,2,0.002363256,Crawford,PA,1.196752886,50,100,100
42041,35,71,0.02802226,Cumberland,PA,4.52559498,49.29577465,81.69014085,100
42043,60,135,0.048508978,Dauphin,PA,24.13321643,44.44444444,97.77777778,100
42045,293,735,0.129687497,Delaware,PA,53.57390511,39.86394558,87.89115646,100
42047,0,1,0.003343363,Elk,PA,0.389836175,0,100,100
42049,13,21,0.007785621,Erie,PA,4.822413691,61.9047619,100,100
42051,2,3,0.002320652,Fayette,PA,1.449943531,66.66666667,100,100
42053,0,0,0,Forest,PA,0,100,100,100
42055,84,125,0.080631116,Franklin,PA,27.19687538,67.2,99.2,100
42057,2,2,0.013764625,Fulton,PA,3.029593944,100,100,100
42059,1,1,0.002759915,Greene,PA,1.200563023,100,100,100
42061,48,85,0.188286372,Huntingdon,PA,92.41095162,56.47058824,100,100
42063,4,6,0.007136655,Indiana,PA,3.913741629,66.66666667,100,100
42065,1,2,0.004605642,Jefferson,PA,1.525388601,50,100,100
42067,5,6,0.024229698,Juniata,PA,10.86459637,83.33333333,100,100
42069,72,153,0.072970421,Lackawanna,PA,38.32406498,47.05882353,98.69281046,100
42071,190,266,0.048742588,Lancaster,PA,22.28998541,71.42857143,96.9924812,100
42073,2,4,0.004677706,Lawrence,PA,2.195715221,50,100,100
42075,49,77,0.054304514,Lebanon,PA,28.93344523,63.63636364,96.1038961,100
42077,148,264,0.071483112,Lehigh,PA,45.39177619,56.06060606,86.74242424,100
42079,68,162,0.051036964,Luzerne,PA,31.07640738,41.97530864,94.44444444,100
42081,16,35,0.030891711,Lycoming,PA,13.00541046,45.71428571,100,100
42083,1,1,0.002461538,McKean,PA,1.344492308,100,100,100
42085,4,6,0.005483258,Mercer,PA,2.97192572,66.66666667,100,100
42087,7,10,0.021674108,Mifflin,PA,10.23668126,70,100,100
42089,41,56,0.032888748,Monroe,PA,10.07711237,73.21428571,96.42857143,100
42091,156,602,0.072450251,Montgomery,PA,11.97602643,25.91362126,77.74086379,100
42093,1,1,0.005485464,Montour,PA,1.706527702,100,100,100
42095,75,242,0.07927019,Northampton,PA,22.79810669,30.99173554,87.60330579,100
42097,9,17,0.018713605,Northumberland,PA,9.368030558,52.94117647,100,100
42099,2,4,0.008644537,Perry,PA,0.941390041,50,100,100
42101,1778,2233,0.140966527,Philadelphia,PA,129.7455911,79.62382445,97.62651142,100
42103,8,32,0.057338422,Pike,PA,7.379454927,25,90.625,100
42105,0,0,0,Potter,PA,0,100,100,100
42107,25,53,0.037493191,Schuylkill,PA,16.89443191,47.16981132,98.11320755,100
42109,0,0,0,Snyder,PA,0,100,100,100
42111,2,3,0.004084578,Somerset,PA,1.726142661,66.66666667,100,100
42113,0,0,0,Sullivan,PA,0,100,100,100
42115,2,3,0.007439,Susquehanna,PA,1.535409641,66.66666667,100,100
42117,1,1,0.0024636,Tioga,PA,0.776773176,100,100,100
42119,2,4,0.008904125,Union,PA,3.209937003,50,75,100
42121,0,0,0,Venango,PA,0,100,100,100
42123,0,0,0,Warren,PA,0,100,100,100
42125,2,7,0.003383849,Washington,PA,0.573224083,28.57142857,85.71428571,100
42127,5,10,0.019470026,Wayne,PA,5.122563813,50,80,100
42129,4,17,0.00487247,Westmoreland,PA,0.671913648,23.52941176,88.23529412,100
42131,1,5,0.018660894,Wyoming,PA,2.091886243,20,100,100
42133,40,77,0.017147006,York,PA,5.641364813,51.94805195,89.61038961,100
44001,0,23,0.047443223,Bristol,RI,5.863982343,0,0,0
44003,0,145,0.088257493,Kent,RI,13.40631315,0,3.448275862,13.79310345
44005,0,21,0.025584172,Newport,RI,4.579566775,0,0,4.761904762
44007,318,1520,0.237897363,Providence,RI,180.6116779,20.92105263,34.27631579,47.10526316
44009,0,47,0.037427236,Washington,RI,3.32728127,0,8.510638298,10.63829787
45001,2,2,0.008154279,Abbeville,SC,6.9833245,100,100,100
45003,12,12,0.007022801,Aiken,SC,4.681398942,100,100,100
45005,9,9,0.10359116,Allendale,SC,102.8660221,100,100,100
45007,15,15,0.007405286,Anderson,SC,5.191105757,100,100,100
45009,4,4,0.028437367,Bamberg,SC,27.06099815,100,100,100
45011,8,8,0.038339883,Barnwell,SC,37.97182019,100,100,100
45013,11,11,0.005725529,Beaufort,SC,2.293646745,100,100,100
45015,7,7,0.003071428,Berkeley,SC,1.580556982,100,100,100
45017,1,1,0.006871435,Calhoun,SC,3.866556724,100,100,100
45019,25,25,0.006076722,Charleston,SC,1.917813547,100,100,100
45021,4,4,0.006980803,Cherokee,SC,4.871204188,100,100,100
45023,6,6,0.018608113,Chester,SC,13.7011537,100,100,100
45025,16,16,0.035049288,Chesterfield,SC,33.25125958,100,100,100
45027,32,32,0.094828864,Clarendon,SC,92.86590606,100,100,100
45029,3,3,0.007962417,Colleton,SC,6.369933912,100,100,100
45031,31,31,0.04653397,Darlington,SC,43.12768321,100,100,100
45033,27,27,0.088585584,Dillon,SC,85.76856196,100,100,100
45035,7,7,0.004299517,Dorchester,SC,1.800637557,100,100,100
45037,6,6,0.022010271,Edgefield,SC,18.67351431,100,100,100
45039,20,20,0.089497472,Fairfield,SC,66.97990782,100,100,100
45041,80,80,0.057848192,Florence,SC,51.98817004,100,100,100
45043,5,5,0.007977026,Georgetown,SC,5.401244416,100,100,100
45045,133,133,0.025403884,Greenville,SC,12.79847653,100,100,100
45047,8,8,0.01129768,Greenwood,SC,10.55655195,100,100,100
45049,3,3,0.015607117,Hampton,SC,12.53563625,100,100,100
45051,28,28,0.007907795,Horry,SC,4.825336576,100,100,100
45053,4,4,0.013300968,Jasper,SC,12.56808433,100,100,100
45055,14,14,0.021036498,Kershaw,SC,10.43199952,100,100,100
45057,10,10,0.010202832,Lancaster,SC,5.224870424,100,100,100
45059,6,6,0.008889811,Laurens,SC,8.153734461,100,100,100
45061,31,31,0.184216782,Lee,SC,169.6636558,100,100,100
45063,61,61,0.02041841,Lexington,SC,9.024937238,100,100,100
45065,1,1,0.010567473,McCormick,SC,7.791398077,100,100,100
45067,8,8,0.026095182,Marion,SC,24.2502528,100,100,100
45069,8,8,0.030630217,Marlboro,SC,30.22896087,100,100,100
45071,4,4,0.010405827,Newberry,SC,9.606659729,100,100,100
45073,7,7,0.00879994,Oconee,SC,6.417795992,100,100,100
45075,16,16,0.01856687,Orangeburg,SC,17.13536408,100,100,100
45077,10,10,0.007881214,Pickens,SC,4.720847388,100,100,100
45079,122,122,0.029343923,Richland,SC,18.5130809,100,100,100
45081,22,22,0.107458604,Saluda,SC,85.41884433,100,100,100
45083,37,37,0.011570274,Spartanburg,SC,8.814234564,100,100,100
45085,31,31,0.029047704,Sumter,SC,28.26922536,100,100,100
45087,4,4,0.014643432,Union,SC,12.70757065,100,100,100
45089,38,38,0.125131718,Williamsburg,SC,121.4278188,100,100,100
45091,23,23,0.008185665,York,SC,2.997590567,100,100,100
46003,0,1,0.036350418,Aurora,SD,9.909123955,0,100,100
46005,0,0,0,Beadle,SD,0,100,100,100
46007,0,0,0,Bennett,SD,0,100,100,100
46009,0,0,0,Bon Homme,SD,0,100,100,100
46011,0,1,0.002850871,Brookings,SD,0.445020954,0,100,100
46013,30,47,0.121012384,Brown,SD,39.77677077,63.82978723,89.36170213,100
46015,0,0,0,Brule,SD,0,100,100,100
46017,0,1,0.0509684,Buffalo,SD,49.490316,0,100,100
46019,0,0,0,Butte,SD,0,100,100,100
46021,0,0,0,Campbell,SD,0,100,100,100
46023,1,1,0.010761946,Charles Mix,SD,7.952001722,100,100,100
46025,1,1,0.026766595,Clark,SD,4.577087794,100,100,100
46027,1,2,0.014214641,Clay,SD,3.508173419,50,100,100
46029,0,1,0.003570281,Codington,SD,0.874361812,0,100,100
46031,0,0,0,Corson,SD,0,100,100,100
46033,0,0,0,Custer,SD,0,100,100,100
46035,1,1,0.00505689,Davison,SD,1.182300885,100,100,100
46037,0,4,0.073746313,Day,SD,13.64306785,0,0,100
46039,0,0,0,Deuel,SD,0,100,100,100
46041,1,1,0.016972166,Dewey,SD,14.98811948,100,100,100
46043,0,1,0.034234851,Douglas,SD,5.145498117,0,100,100
46045,0,0,0,Edmunds,SD,0,100,100,100
46047,1,1,0.01489647,Fall River,SD,6.214807091,100,100,100
46049,0,0,0,Faulk,SD,0,100,100,100
46051,0,2,0.028360749,Grant,SD,1.562677255,0,100,100
46053,0,0,0,Gregory,SD,0,100,100,100
46055,0,0,0,Haakon,SD,0,100,100,100
46057,0,0,0,Hamlin,SD,0,100,100,100
46059,0,0,0,Hand,SD,0,100,100,100
46061,0,0,0,Hanson,SD,0,100,100,100
46063,0,0,0,Harding,SD,0,100,100,100
46065,3,4,0.022823234,Hughes,SD,9.268515349,75,100,100
46067,0,0,0,Hutchinson,SD,0,100,100,100
46069,0,0,0,Hyde,SD,0,100,100,100
46071,0,0,0,Jackson,SD,0,100,100,100
46073,0,0,0,Jerauld,SD,0,100,100,100
46075,0,0,0,Jones,SD,0,100,100,100
46077,0,0,0,Kingsbury,SD,0,100,100,100
46079,1,1,0.007814331,Lake,SD,1.535516137,100,100,100
46081,0,0,0,Lawrence,SD,0,100,100,100
46083,0,26,0.0425337,Lincoln,SD,0.854927366,0,30.76923077,80.76923077
46085,0,1,0.02644803,Lyman,SD,18.87595874,0,0,100
46087,0,0,0,McCook,SD,0,100,100,100
46089,0,0,0,McPherson,SD,0,100,100,100
46091,0,0,0,Marshall,SD,0,100,100,100
46093,1,2,0.007059156,Meade,SD,0.629676691,50,50,100
46095,0,0,0,Mellette,SD,0,100,100,100
46097,0,0,0,Miner,SD,0,100,100,100
46099,205,529,0.273903093,Minnehaha,SD,98.30382015,38.75236295,63.13799622,89.60302457
46101,3,6,0.091240876,Moody,SD,35.65693431,50,50,100
46102,9,9,0.063483106,Oglala Lakota,SD,63.12125273,100,100,100
46103,0,0,0,Pennington,SD,0,100,100,100
46105,0,0,0,Perkins,SD,0,100,100,100
46107,0,5,0.232234092,Potter,SD,11.98327915,0,0,100
46109,0,0,0,Roberts,SD,0,100,100,100
46111,0,1,0.042662116,Sanborn,SD,1.642491468,0,0,100
46115,0,1,0.015683814,Spink,SD,2.772898369,0,100,100
46117,0,3,0.096836669,Stanley,SD,10.6423499,0,0,100
46119,0,0,0,Sully,SD,0,100,100,100
46121,5,5,0.049130392,Todd,SD,46.98830697,100,100,100
46123,0,0,0,Tripp,SD,0,100,100,100
46125,1,2,0.023854962,Turner,SD,2.576335878,50,100,100
46127,0,17,0.10670349,Union,SD,2.923675621,0,94.11764706,100
46129,0,0,0,Walworth,SD,0,100,100,100
46135,1,2,0.008766547,Yankton,SD,2.769352152,50,100,100
46137,1,1,0.03628447,Ziebach,SD,34.60812772,100,100,100
47001,4,4,0.00519629,Anderson,TN,3.151030164,100,100,100
47003,30,33,0.066381027,Bedford,TN,51.49840082,90.90909091,100,100
47005,1,1,0.006188119,Benton,TN,4.349628713,100,100,100
47007,7,7,0.046468401,Bledsoe,TN,37.91356877,100,100,100
47009,7,8,0.00601106,Blount,TN,1.473911998,87.5,100,100
47011,13,13,0.01202479,Bradley,TN,8.313939506,100,100,100
47013,2,2,0.005019828,Campbell,TN,3.683550023,100,100,100
47015,1,1,0.006812917,Cannon,TN,2.523504565,100,100,100
47017,3,3,0.010804192,Carroll,TN,8.041560125,100,100,100
47019,3,3,0.005319998,Carter,TN,3.273394691,100,100,100
47021,9,12,0.029507955,Cheatham,TN,6.990434505,75,100,100
47023,2,2,0.011562699,Chester,TN,7.441752905,100,100,100
47025,1,1,0.003129009,Claiborne,TN,2.222222222,100,100,100
47027,1,1,0.013131976,Clay,TN,7.799080762,100,100,100
47029,2,2,0.005554938,Cocke,TN,3.80902122,100,100,100
47031,9,10,0.017692852,Coffee,TN,8.694267516,90,100,100
47033,3,3,0.021082221,Crockett,TN,16.46943078,100,100,100
47035,5,6,0.009914078,Cumberland,TN,5.326834104,83.33333333,100,100
47037,367,476,0.068573668,Davidson,TN,36.77605799,77.10084034,100,100
47039,0,0,0,Decatur,TN,0,100,100,100
47041,5,6,0.029282577,DeKalb,TN,12.6090776,83.33333333,100,100
47043,6,7,0.012975458,Dickson,TN,5.566471417,85.71428571,100,100
47045,5,5,0.01345569,Dyer,TN,10.22094244,100,100,100
47047,8,13,0.031604794,Fayette,TN,8.07186444,61.53846154,100,100
47049,1,1,0.005398694,Fentress,TN,3.440587378,100,100,100
47051,5,5,0.011846096,Franklin,TN,4.458870356,100,100,100
47053,6,7,0.014247044,Gibson,TN,10.47157715,85.71428571,100,100
47055,2,2,0.006787945,Giles,TN,4.094488189,100,100,100
47057,1,1,0.004288165,Grainger,TN,2.542881647,100,100,100
47059,2,2,0.002895655,Greene,TN,1.576973751,100,100,100
47061,2,2,0.01489536,Grundy,TN,12.93662024,100,100,100
47063,3,3,0.004620076,Hamblen,TN,3.763513722,100,100,100
47065,36,44,0.011962893,Hamilton,TN,4.94904895,81.81818182,100,100
47067,0,0,0,Hancock,TN,0,100,100,100
47069,91,91,0.363273453,Hardeman,TN,315.0307385,100,100,100
47071,2,2,0.007796663,Hardin,TN,5.507562763,100,100,100
47073,1,1,0.001760997,Hawkins,TN,1.24678618,100,100,100
47075,3,3,0.017337032,Haywood,TN,15.11269071,100,100,100
47077,2,2,0.007113134,Henderson,TN,4.965679127,100,100,100
47079,2,2,0.006183336,Henry,TN,3.924563302,100,100,100
47081,5,5,0.019858607,Hickman,TN,11.24394312,100,100,100
47083,1,1,0.012193635,Houston,TN,6.768686746,100,100,100
47085,1,1,0.005381552,Humphreys,TN,1.984716392,100,100,100
47087,2,2,0.016969286,Jackson,TN,10.18157136,100,100,100
47089,4,4,0.007340123,Jefferson,TN,4.116340949,100,100,100
47091,2,2,0.011243535,Johnson,TN,6.355970317,100,100,100
47093,20,31,0.006591355,Knox,TN,2.000476279,64.51612903,100,100
47095,5,5,0.071265678,Lake,TN,65.45752566,100,100,100
47097,10,10,0.039012211,Lauderdale,TN,37.73261031,100,100,100
47099,3,3,0.006796248,Lawrence,TN,5.653119478,100,100,100
47101,0,0,0,Lewis,TN,0,100,100,100
47103,2,2,0.005819706,Lincoln,TN,3.944014433,100,100,100
47105,7,7,0.01294666,Loudon,TN,5.001294666,100,100,100
47107,22,22,0.040896754,McMinn,TN,26.79146373,100,100,100
47109,0,0,0,McNairy,TN,0,100,100,100
47111,9,9,0.036582392,Macon,TN,25.34062271,100,100,100
47113,15,19,0.019390921,Madison,TN,13.8140921,78.94736842,100,100
47115,1,1,0.00345937,Marion,TN,1.750787007,100,100,100
47117,1,1,0.002909091,Marshall,TN,1.774254545,100,100,100
47119,6,7,0.00726239,Maury,TN,2.867917873,85.71428571,100,100
47121,8,8,0.064401868,Meigs,TN,31.76944131,100,100,100
47123,7,7,0.015039209,Monroe,TN,9.742399828,100,100,100
47125,19,21,0.010048183,Montgomery,TN,5.196920471,90.47619048,100,100
47127,0,0,0,Moore,TN,0,100,100,100
47129,4,4,0.018688969,Morgan,TN,14.00551325,100,100,100
47131,2,2,0.006651369,Obion,TN,5.117562939,100,100,100
47133,4,4,0.017984803,Overton,TN,8.22984578,100,100,100
47135,2,2,0.024764735,Perry,TN,16.83754334,100,100,100
47137,1,1,0.019809826,Pickett,TN,8.227020602,100,100,100
47139,2,2,0.011882129,Polk,TN,5.826996198,100,100,100
47141,26,29,0.036139323,Putnam,TN,22.34132968,89.65517241,100,100
47143,1,1,0.003015045,Rhea,TN,2.474447493,100,100,100
47145,0,0,0,Roane,TN,0,100,100,100
47147,31,36,0.050130199,Robertson,TN,21.49081643,86.11111111,100,100
47149,113,138,0.041530614,Rutherford,TN,13.57220458,81.88405797,100,100
47151,0,0,0,Scott,TN,0,100,100,100
47153,1,1,0.006655131,Sequatchie,TN,3.806734993,100,100,100
47155,9,9,0.009160305,Sevier,TN,5.597862595,100,100,100
47157,382,462,0.049297563,Shelby,TN,38.68379775,82.68398268,100,100
47159,2,2,0.009922111,Smith,TN,2.58768666,100,100,100
47161,1,1,0.007291287,Stewart,TN,2.979219832,100,100,100
47163,4,5,0.003157602,Sullivan,TN,1.708578574,80,100,100
47165,26,40,0.020911424,Sumner,TN,4.301480006,65,100,100
47167,156,163,0.264614685,Tipton,TN,119.0766084,95.70552147,100,100
47169,437,437,3.872740163,Trousdale,TN,2021.570365,100,100,100
47171,1,1,0.005591903,Unicoi,TN,4.462897724,100,100,100
47173,0,0,0,Union,TN,0,100,100,100
47175,0,0,0,Van Buren,TN,0,100,100,100
47177,3,3,0.00726797,Warren,TN,6.048404681,100,100,100
47179,5,6,0.004637681,Washington,TN,2.128231884,83.33333333,100,100
47181,1,1,0.005997721,Wayne,TN,4.572662388,100,100,100
47183,2,2,0.00600096,Weakley,TN,3.950432069,100,100,100
47185,5,5,0.018284878,White,TN,10.94167124,100,100,100
47187,8,18,0.007549956,Williamson,TN,0.158549066,44.44444444,100,100
47189,17,25,0.017282261,Wilson,TN,2.531851207,68,100,100
48001,7,7,0.012124361,Anderson,TX,9.634017494,100,100,100
48003,1,1,0.005346164,Andrews,TX,2.531943331,100,100,100
48005,27,27,0.031136482,Angelina,TX,30.42345615,100,100,100
48007,0,0,0,Aransas,TX,0,100,100,100
48009,0,0,0,Archer,TX,0,100,100,100
48011,0,0,0,Armstrong,TX,0,100,100,100
48013,5,5,0.009774598,Atascosa,TX,8.30547573,100,100,100
48015,2,2,0.006659563,Austin,TX,3.287160362,100,100,100
48017,2,2,0.028571429,Bailey,TX,22.86571429,100,100,100
48019,0,0,0,Bandera,TX,0,100,100,100
48021,20,20,0.022542069,Bastrop,TX,16.81412937,100,100,100
48023,0,0,0,Baylor,TX,0,100,100,100
48025,0,0,0,Bee,TX,0,100,100,100
48027,21,21,0.005786335,Bell,TX,4.658578656,100,100,100
48029,260,260,0.01297694,Bexar,TX,10.71635703,100,100,100
48031,0,0,0,Blanco,TX,0,100,100,100
48033,0,0,0,Borden,TX,0,100,100,100
48035,1,1,0.005351887,Bosque,TX,3.304789938,100,100,100
48037,4,4,0.004289774,Bowie,TX,3.658748458,100,100,100
48039,92,92,0.024581579,Brazoria,TX,12.62018254,100,100,100
48041,43,43,0.018760007,Brazos,TX,12.25403667,100,100,100
48043,1,1,0.010866022,Brewster,TX,7.142236227,100,100,100
48045,1,1,0.064683053,Briscoe,TX,29.52134541,100,100,100
48047,0,0,0,Brooks,TX,0,100,100,100
48049,3,3,0.007923093,Brown,TX,4.973325586,100,100,100
48051,2,2,0.010844223,Burleson,TX,6.593287426,100,100,100
48053,5,5,0.010383138,Burnet,TX,5.502024712,100,100,100
48055,9,9,0.020611946,Caldwell,TX,17.99835104,100,100,100
48057,3,3,0.014091123,Calhoun,TX,12.14372945,100,100,100
48059,3,3,0.021516173,Callahan,TX,6.386000143,100,100,100
48061,64,64,0.015124196,Cameron,TX,14.75819011,100,100,100
48063,1,1,0.007637086,Camp,TX,6.887887582,100,100,100
48065,1,1,0.016874789,Carson,TX,0.57036787,100,100,100
48067,4,4,0.013321788,Cass,TX,10.4456138,100,100,100
48069,5,5,0.066401062,Castro,TX,51.62018592,100,100,100
48071,5,5,0.01140589,Chambers,TX,4.685539613,100,100,100
48073,3,3,0.005698439,Cherokee,TX,5.237434943,100,100,100
48075,1,1,0.01368738,Childress,TX,10.26553518,100,100,100
48077,0,0,0,Clay,TX,0,100,100,100
48079,0,0,0,Cochran,TX,0,100,100,100
48081,1,1,0.029524653,Coke,TX,18.31709477,100,100,100
48083,1,1,0.012232416,Coleman,TX,5.119266055,100,100,100
48085,111,111,0.010727436,Collin,TX,1.615551883,100,100,100
48087,3,3,0.102739726,Collingsworth,TX,91.19178082,100,100,100
48089,4,4,0.01861071,Colorado,TX,12.74275345,100,100,100
48091,7,7,0.004481176,Comal,TX,1.066071737,100,100,100
48093,0,0,0,Comanche,TX,0,100,100,100
48095,0,0,0,Concho,TX,0,100,100,100
48097,4,4,0.009695324,Cooke,TX,6.03630899,100,100,100
48099,40,40,0.052665534,Coryell,TX,41.12651578,100,100,100
48101,2,2,0.143061516,Cottle,TX,133.9484979,100,100,100
48103,0,0,0,Crane,TX,0,100,100,100
48105,0,0,0,Crockett,TX,0,100,100,100
48107,0,0,0,Crosby,TX,0,100,100,100
48109,0,0,0,Culberson,TX,0,100,100,100
48111,3,3,0.041169205,Dallam,TX,22.65541375,100,100,100
48113,1407,1407,0.05338613,Dallas,TX,40.24246485,100,100,100
48115,4,4,0.031426776,Dawson,TX,29.77686989,100,100,100
48117,17,17,0.091663971,Deaf Smith,TX,77.09856573,100,100,100
48119,0,0,0,Delta,TX,0,100,100,100
48121,94,94,0.010595047,Denton,TX,2.341505421,100,100,100
48123,0,0,0,DeWitt,TX,0,100,100,100
48125,0,0,0,Dickens,TX,0,100,100,100
48127,0,0,0,Dimmit,TX,0,100,100,100
48129,1,1,0.030506406,Donley,TX,13.80414887,100,100,100
48131,2,2,0.017925966,Duval,TX,17.91521018,100,100,100
48133,0,0,0,Eastland,TX,0,100,100,100
48135,13,13,0.007820819,Ector,TX,6.197216992,100,100,100
48137,0,0,0,Edwards,TX,0,100,100,100
48139,35,35,0.01893673,Ellis,TX,7.430772727,100,100,100
48141,249,249,0.029669772,El Paso,TX,28.29012747,100,100,100
48143,2,2,0.00468406,Erath,TX,2.928474402,100,100,100
48145,2,2,0.011562699,Falls,TX,11.33028849,100,100,100
48147,3,3,0.008447373,Fannin,TX,4.863997297,100,100,100
48149,6,6,0.023672374,Fayette,TX,10.32825692,100,100,100
48151,0,0,0,Fisher,TX,0,100,100,100
48153,1,1,0.017507003,Floyd,TX,14.52906162,100,100,100
48155,0,0,0,Foard,TX,0,100,100,100
48157,189,189,0.023284809,Fort Bend,TX,6.689725609,100,100,100
48159,1,1,0.009324009,Franklin,TX,4.92027972,100,100,100
48161,2,2,0.010143531,Freestone,TX,8.550996602,100,100,100
48163,16,16,0.078794445,Frio,TX,77.73859943,100,100,100
48165,1,1,0.004652894,Gaines,TX,3.175600223,100,100,100
48167,57,57,0.016659896,Galveston,TX,9.746038891,100,100,100
48169,2,2,0.032107882,Garza,TX,23.15941564,100,100,100
48171,2,2,0.007410701,Gillespie,TX,2.647843486,100,100,100
48173,1,1,0.070972321,Glasscock,TX,12.49822569,100,100,100
48175,0,0,0,Goliad,TX,0,100,100,100
48177,24,24,0.115179728,Gonzales,TX,103.1895186,100,100,100
48179,15,15,0.068536964,Gray,TX,57.88632002,100,100,100
48181,32,32,0.023492791,Grayson,TX,15.4864476,100,100,100
48183,22,22,0.017749808,Gregg,TX,15.6642059,100,100,100
48185,14,14,0.048476454,Grimes,TX,41.69944598,100,100,100
48187,12,12,0.007192218,Guadalupe,TX,3.124299508,100,100,100
48189,8,8,0.023947794,Hale,TX,22.3001856,100,100,100
48191,0,0,0,Hall,TX,0,100,100,100
48193,2,2,0.023637868,Hamilton,TX,14.37891502,100,100,100
48195,4,4,0.074087794,Hansford,TX,56.41785516,100,100,100
48197,0,0,0,Hardeman,TX,0,100,100,100
48199,9,9,0.015624457,Hardin,TX,3.956112635,100,100,100
48201,1085,1085,0.023019843,Harris,TX,16.65715816,100,100,100
48203,43,43,0.06461016,Harrison,TX,47.20418313,100,100,100
48205,2,2,0.035868006,Hartley,TX,19.16786227,100,100,100
48207,0,0,0,Haskell,TX,0,100,100,100
48209,25,25,0.010860546,Hays,TX,5.34773297,100,100,100
48211,0,0,0,Hemphill,TX,0,100,100,100
48213,9,9,0.010877842,Henderson,TX,7.833133906,100,100,100
48215,37,37,0.004259204,Hidalgo,TX,4.165501141,100,100,100
48217,2,2,0.005457175,Hill,TX,4.751562116,100,100,100
48219,1,1,0.00434386,Hockley,TX,3.920333608,100,100,100
48221,2,2,0.003244488,Hood,TX,0.844215888,100,100,100
48223,2,2,0.005393161,Hopkins,TX,3.811347212,100,100,100
48225,4,4,0.017415535,Houston,TX,15.9021247,100,100,100
48227,1,1,0.002727471,Howard,TX,2.496454288,100,100,100
48229,0,0,0,Hudspeth,TX,0,100,100,100
48231,7,7,0.007099824,Hunt,TX,5.921962797,100,100,100
48233,4,4,0.019104021,Hutchinson,TX,12.66787659,100,100,100
48235,0,0,0,Irion,TX,0,100,100,100
